,Commodity,Price,Date,Log_Price,Low_Temp,Hi_Temp,Precip_Type,Snow_Amt
33,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.95,2015-11-17,0.6678293725756554,41.31,50.47,,
34,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",2.09,2015-11-18,0.7371640659767196,56.99,57.08,,
35,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",2.05,2015-11-19,0.7178397931503168,52.34,61.98,rain,
36,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",2.19,2015-11-20,0.7839015438284094,39.13,56.73,rain,
37,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",2.27,2015-11-23,0.8197798314933114,27.05,42.31,,
38,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",2.01,2015-11-24,0.6981347220709843,30.43,46.42,,
39,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.74,2015-11-25,0.5538851132264376,32.33,49.48,,
40,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",2.11,2015-11-30,0.7466879474879751,43.41,44.97,,
41,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",2.03,2015-12-01,0.7080357930536959,46.34,49.85,rain,
42,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",2.18,2015-12-02,0.7793248768009977,45.73,53.19,rain,
43,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",2.1,2015-12-03,0.7419373447293773,41.46,48.81,rain,
44,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.87,2015-12-04,0.6259384308664954,33.06,50.9,,
45,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",2.05,2015-12-07,0.7178397931503168,39.28,54.89,,
46,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",2.0,2015-12-08,0.6931471805599453,32.66,47.86,,
47,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.77,2015-12-09,0.5709795465857378,47.76,51.62,,
48,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.33,2015-12-10,0.28517894223366247,43.14,59.79,rain,
49,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",0.9,2015-12-11,-0.10536051565782628,48.26,59.4,,
50,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.4,2015-12-14,0.3364722366212129,57.13,62.54,rain,
51,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.71,2015-12-15,0.5364933705145685,43.65,59.19,rain,
52,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.48,2015-12-16,0.3920420877760237,47.73,51.31,rain,
53,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.74,2015-12-17,0.5538851132264376,45.89,56.88,rain,
54,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.8,2015-12-18,0.5877866649021191,33.47,47.64,rain,
55,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.53,2015-12-21,0.4252677354043441,50.87,52.23,,
56,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.02,2015-12-22,0.01980262729617973,50.42,59.75,rain,
57,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",0.96,2015-12-23,-0.040821994520255166,58.46,58.03,rain,
58,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",0.9,2015-12-24,-0.10536051565782628,55.76,69.96,rain,
59,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.97,2015-12-28,0.6780335427498971,35.03,41.52,rain,
60,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",2.05,2015-12-30,0.7178397931503168,44.47,46.09,rain,
61,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",2.96,2015-12-31,1.085189268335969,37.94,47.62,rain,
62,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",7.21,2016-01-04,1.9754689512968577,10.65,29.84,,
63,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",3.61,2016-01-05,1.2837077723447896,16.66,29.3,,
64,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",3.01,2016-01-06,1.1019400787607843,24.27,41.14,,
65,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",2.61,2016-01-07,0.959350221334602,32.11,45.16,,
66,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",3.21,2016-01-08,1.1662709371419244,39.94,43.76,,
67,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",4.55,2016-01-11,1.5151272329628591,20.7,33.57,,
68,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",6.81,2016-01-12,1.918392120161421,21.84,43.06,,
69,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",2.83,2016-01-13,1.0402767116551463,22.37,28.31,,
70,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",2.17,2016-01-14,0.7747271675523681,29.61,37.43,,
71,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",6.58,2016-01-15,1.884034745337226,42.22,48.4,rain,
72,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",4.03,2016-01-19,1.3937663759585917,26.31,28.84,,
73,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",3.58,2016-01-20,1.275362800412609,25.95,36.68,,
74,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",3.5,2016-01-21,1.252762968495368,19.79,35.73,,
75,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",3.8,2016-01-22,1.33500106673234,24.09,28.76,,
76,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",2.68,2016-01-25,0.9858167945227654,27.97,37.4,snow,0.017
77,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",2.52,2016-01-26,0.9242589015233319,40.52,48.3,rain,
78,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",2.43,2016-01-27,0.8878912573524571,22.28,44.66,,
79,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",2.27,2016-01-28,0.8197798314933114,29.88,42.96,,
80,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",2.29,2016-01-29,0.8285518175661483,25.77,40.66,,
81,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",2.09,2016-02-01,0.7371640659767196,32.02,58.33,rain,
82,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.6,2016-02-02,0.47000362924573563,36.23,50.04,,
83,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.79,2016-02-03,0.5822156198526637,52.25,56.16,rain,
84,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",2.07,2016-02-04,0.7275486072772777,32.18,53.88,rain,
85,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",2.15,2016-02-05,0.7654678421395714,25.23,39.44,rain,
86,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",2.9,2016-02-08,1.0647107369924282,27.75,37.86,snow,0.015
87,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",3.46,2016-02-09,1.2412685890696329,31.72,34.59,snow,0.065
88,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",5.99,2016-02-10,1.7900914121273581,22.2,38.19,snow,0.075
89,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",5.42,2016-02-11,1.6900958154515549,14.44,25.29,,
90,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",8.14,2016-02-12,2.096790180014449,19.95,26.33,,
91,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.94,2016-02-16,0.6626879730752367,35.91,53.61,rain,
92,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",2.12,2016-02-17,0.7514160886839212,27.65,39.4,,
93,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.97,2016-02-18,0.6780335427498971,21.5,35.66,,
94,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.74,2016-02-19,0.5538851132264376,35.57,36.07,,
95,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.83,2016-02-22,0.6043159668533296,34.93,51.94,rain,
96,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.71,2016-02-23,0.5364933705145685,36.11,40.2,rain,
97,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.78,2016-02-24,0.5766133643039938,52.36,59.15,rain,
98,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.9,2016-02-25,0.6418538861723947,31.71,52.81,rain,
99,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.13,2016-02-26,0.12221763272424911,24.84,36.78,,
100,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.12,2016-02-29,0.11332868530700327,38.75,60.3,rain,
101,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.61,2016-03-01,0.4762341789963717,44.4,50.14,,
102,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.71,2016-03-02,0.5364933705145685,25.22,49.21,rain,
103,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.24,2016-03-04,0.2151113796169455,27.57,38.55,snow,0.131
104,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.1,2016-03-07,0.09531017980432493,43.29,60.89,,
105,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.02,2016-03-08,0.01980262729617973,39.97,65.54,,
106,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.0,2016-03-09,0.0,59.99,78.38,,
107,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.02,2016-03-10,0.01980262729617973,56.25,78.61,rain,
108,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",0.88,2016-03-11,-0.12783337150988489,37.62,63.8,rain,
109,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.12,2016-03-14,0.11332868530700327,42.71,47.06,rain,
110,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.17,2016-03-15,0.1570037488096647,42.98,55.48,rain,
111,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.18,2016-03-16,0.16551443847757333,44.8,63.96,rain,
112,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.47,2016-03-17,0.3852624007906449,44.94,61.07,rain,
113,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.96,2016-03-18,0.6729444732424258,34.88,57.01,,
114,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.28,2016-03-21,0.2468600779315258,32.84,49.13,rain,
115,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.24,2016-03-22,0.2151113796169455,45.2,55.99,,
116,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.26,2016-03-23,0.23111172096338664,44.21,70.9,,
117,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.12,2016-03-24,0.11332868530700327,45.73,52.86,,
118,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.56,2016-03-28,0.44468582126144574,43.88,62.17,rain,
119,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.47,2016-03-29,0.3852624007906449,32.29,53.44,,
120,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.28,2016-03-30,0.2468600779315258,46.08,54.69,,
121,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.29,2016-03-31,0.25464221837358075,63.39,72.22,,
122,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.71,2016-04-01,0.5364933705145685,52.67,78.66,rain,
123,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",2.01,2016-04-04,0.6981347220709843,25.99,44.57,rain,
124,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.97,2016-04-05,0.6780335427498971,26.8,42.34,,
125,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.84,2016-04-06,0.6097655716208943,44.09,47.97,,
126,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.74,2016-04-07,0.5538851132264376,42.66,58.51,rain,
127,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.7,2016-04-08,0.5306282510621704,31.5,46.42,,
128,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.68,2016-04-11,0.5187937934151675,55.78,64.72,rain,
129,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.77,2016-04-12,0.5709795465857378,37.74,58.56,rain,
130,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.65,2016-04-13,0.5007752879124892,39.5,55.76,,
131,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.48,2016-04-14,0.3920420877760237,37.6,60.32,,
132,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.31,2016-04-15,0.2700271372130602,39.92,62.97,,
133,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.4,2016-04-18,0.3364722366212129,56.21,79.59,,
134,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.54,2016-04-19,0.43178241642553783,48.04,70.75,,
135,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.46,2016-04-20,0.37843643572024505,43.7,67.65,,
136,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.37,2016-04-21,0.3148107398400336,58.11,73.92,,
137,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.42,2016-04-22,0.35065687161316933,61.45,79.4,,
138,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.5,2016-04-25,0.4054651081081644,52.79,67.62,,
139,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.43,2016-04-26,0.3576744442718159,47.05,67.44,rain,
140,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.47,2016-04-27,0.3852624007906449,46.86,59.71,,
141,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.33,2016-04-28,0.28517894223366247,46.9,56.27,rain,
142,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.45,2016-04-29,0.371563556432483,46.61,54.32,rain,
143,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.89,2016-05-02,0.636576829071551,52.78,59.49,rain,
144,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.87,2016-05-03,0.6259384308664954,49.1,53.81,rain,
145,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.99,2016-05-04,0.688134638736401,46.89,51.49,rain,
146,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.83,2016-05-05,0.6043159668533296,49.0,57.26,rain,
147,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.44,2016-05-06,0.36464311358790924,48.86,51.93,rain,
148,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.75,2016-05-09,0.5596157879354227,47.64,71.87,,
149,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.64,2016-05-10,0.494696241836107,47.68,59.66,,
150,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.56,2016-05-11,0.44468582126144574,52.38,74.87,,
151,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.54,2016-05-12,0.43178241642553783,56.41,76.36,,
152,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.49,2016-05-13,0.3987761199573678,54.72,65.09,rain,
153,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.61,2016-05-16,0.4762341789963717,53.27,66.37,,
154,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.53,2016-05-17,0.4252677354043441,51.25,65.7,rain,
155,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.4,2016-05-18,0.3364722366212129,53.19,66.38,rain,
156,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.35,2016-05-19,0.30010459245033816,50.3,70.13,rain,
157,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.31,2016-05-20,0.2700271372130602,52.38,75.68,,
158,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.51,2016-05-23,0.412109650826833,57.78,74.73,rain,
159,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.66,2016-05-24,0.5068176023684519,55.69,75.21,rain,
160,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.62,2016-05-25,0.4824261492442928,66.21,88.14,,
161,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.54,2016-05-26,0.43178241642553783,68.56,90.16,,
162,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.52,2016-05-27,0.41871033485818504,69.33,86.54,rain,
163,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.6,2016-05-31,0.47000362924573563,65.94,83.39,,
164,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.71,2016-06-01,0.5364933705145685,61.06,82.81,,
165,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.83,2016-06-02,0.6043159668533296,63.08,73.17,,
166,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.65,2016-06-03,0.5007752879124892,65.07,69.11,rain,
167,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.89,2016-06-06,0.636576829071551,68.21,84.07,rain,
168,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.71,2016-06-07,0.5364933705145685,58.73,84.26,rain,
169,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.66,2016-06-08,0.5068176023684519,52.42,66.32,rain,
170,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.55,2016-06-09,0.4382549309311553,55.22,71.97,,
171,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.62,2016-06-10,0.4824261492442928,54.05,77.1,,
172,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.74,2016-06-13,0.5538851132264376,58.08,73.69,,
173,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.85,2016-06-14,0.6151856390902335,58.21,79.36,,
174,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.85,2016-06-15,0.6151856390902335,66.78,84.29,,
175,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.78,2016-06-16,0.5766133643039938,62.73,73.53,rain,
176,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.72,2016-06-17,0.5423242908253617,56.03,76.15,,
177,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",2.19,2016-06-20,0.7839015438284094,73.19,84.82,,
178,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",2.25,2016-06-21,0.8109302162163288,63.61,87.02,rain,
179,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",2.01,2016-06-22,0.6981347220709843,66.91,84.78,,
180,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.99,2016-06-23,0.688134638736401,66.75,81.98,rain,
181,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.88,2016-06-24,0.6312717768418578,63.02,80.09,,
182,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",2.29,2016-06-27,0.8285518175661483,69.7,84.11,rain,
183,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",2.34,2016-06-28,0.85015092936961,67.12,76.46,rain,
184,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",2.08,2016-06-29,0.7323678937132266,64.81,83.13,rain,
185,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.87,2016-06-30,0.6259384308664954,66.88,84.48,,
186,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.57,2016-07-01,0.45107561936021673,64.98,80.04,rain,
187,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",2.66,2016-07-05,0.9783261227936078,72.31,87.27,rain,
188,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",2.85,2016-07-06,1.0473189942805592,74.69,91.28,,
189,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",2.92,2016-07-07,1.0715836162801904,74.04,90.74,rain,
190,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.64,2016-07-08,0.494696241836107,66.01,87.39,rain,
191,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",2.04,2016-07-11,0.712949807856125,64.14,80.84,,
192,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",2.0,2016-07-12,0.6931471805599453,68.55,83.38,,
193,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",2.29,2016-07-13,0.8285518175661483,73.76,83.34,rain,
194,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",2.58,2016-07-14,0.9477893989335261,76.13,89.36,rain,
195,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.77,2016-07-15,0.5709795465857378,73.35,89.22,,
196,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",2.0,2016-07-18,0.6931471805599453,72.39,92.77,rain,
197,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.89,2016-07-19,0.636576829071551,66.01,83.0,,
198,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",2.21,2016-07-20,0.7929925155296614,67.13,82.92,,
199,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",2.77,2016-07-21,1.0188473201992472,71.96,88.44,,
200,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",2.89,2016-07-22,1.0612565021243408,77.79,94.29,,
201,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",2.79,2016-07-25,1.0260415958332743,71.01,92.78,rain,
202,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",2.62,2016-07-26,0.9631743177730056,72.19,90.4,rain,
203,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",2.39,2016-07-27,0.8712933659434193,72.36,90.31,,
204,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.66,2016-07-28,0.5068176023684519,70.55,91.83,rain,
205,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",2.04,2016-07-29,0.712949807856125,71.39,84.69,rain,
206,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",2.03,2016-08-01,0.7080357930536959,70.42,77.63,rain,
207,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.96,2016-08-02,0.6729444732424258,63.83,76.64,rain,
208,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.73,2016-08-03,0.5481214085096876,62.63,79.74,,
209,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.55,2016-08-04,0.4382549309311553,64.59,81.26,,
210,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.53,2016-08-05,0.4252677354043441,72.1,83.07,,
211,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",1.94,2016-08-08,0.6626879730752367,66.35,83.48,,
212,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",2.12,2016-08-09,0.7514160886839212,75.33,86.5,,
213,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",2.44,2016-08-10,0.8919980393051105,78.38,88.11,rain,
214,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",2.74,2016-08-11,1.007957920399979,74.04,92.88,rain,
215,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",2.77,2016-08-12,1.0188473201992472,78.79,94.29,rain,
216,"Natural Gas, Transco Zone 6 NY, $ per MMBtu-I",2.8,2016-08-15,1.0296194171811581,75.67,90.48,,
