Price,Date,Log_Price,Low_Temp,Hi_Temp,Precip_Type,Snow_Amt,Low_Temp_log
1.65,2015-12-18,0.5007752879124892,27.87,43.58,,,3.327550841493857
1.71,2015-12-21,0.5364933705145685,30.46,40.14,,,3.4164143474670157
1.62,2015-12-22,0.4824261492442928,42.68,55.49,,,3.7537304264335525
1.52,2015-12-23,0.41871033485818493,35.32,50.24,,,3.564449375735759
1.43,2015-12-24,0.3576744442718159,26.1,48.56,,,3.261935314328648
2.37,2015-12-28,0.8628899551470398,19.29,26.19,,,2.9595868269176377
2.29,2015-12-30,0.8285518175661483,26.71,32.47,snow,0.044000000000000004,3.2850380271218693
2.31,2015-12-31,0.8372475245337022,20.31,38.69,snow,0.009000000000000001,3.011113375592293
2.34,2016-01-04,0.8501509293696099,19.89,29.86,,,2.9902170928658807
2.22,2016-01-05,0.7975071958841882,33.14,38.22,,,3.500741011998417
2.26,2016-01-06,0.8153648132841944,38.96,39.38,rain,,3.6625354787743345
2.23,2016-01-07,0.8020015854720274,34.11,43.12,rain,,3.5295905964305545
2.45,2016-01-08,0.8960880245566357,25.63,35.66,rain,,3.24376354037598
2.45,2016-01-11,0.8960880245566357,26.31,46.74,,,3.269949095052201
2.24,2016-01-12,0.8064758658669485,22.76,40.94,,,3.1250046092581303
2.13,2016-01-13,0.7561219797213337,30.58,55.73,,,3.420346200500916
2.09,2016-01-14,0.7371640659767196,32.98,55.37,,,3.4959013171314526
2.17,2016-01-15,0.7747271675523681,24.33,43.04,,,3.1917101567954314
2.14,2016-01-19,0.7608058290337602,23.27,28.49,,,3.1471649773142003
2.06,2016-01-20,0.7227059828014898,26.87,28.09,,,3.2910104226273997
2.1,2016-01-21,0.7419373447293773,25.86,30.42,,,3.2526973733437115
2.03,2016-01-22,0.7080357930536959,22.76,27.98,,,3.1250046092581303
2.03,2016-01-25,0.7080357930536959,24.22,39.01,,,3.1871787381249463
2.07,2016-01-26,0.7275486072772777,22.75,46.37,,,3.1245651453969594
2.05,2016-01-27,0.7178397931503168,30.56,54.24,,,3.4196919642983197
1.92,2016-01-28,0.6523251860396901,33.7,59.16,,,3.517497837358316
2.15,2016-01-29,0.7654678421395714,30.67,67.34,,,3.4232849781261603
2.04,2016-02-01,0.7129498078561249,35.95,52.14,rain,,3.5821290841670557
1.9,2016-02-02,0.6418538861723947,25.19,41.39,rain,,3.226447090364519
1.93,2016-02-03,0.6575200029167941,20.06,38.0,,,2.9987277825337895
1.9,2016-02-04,0.6418538861723947,25.12,47.99,,,3.223664341599998
1.93,2016-02-05,0.6575200029167941,24.98,49.03,,,3.2180755046974316
2.1,2016-02-08,0.7419373447293773,29.03,42.79,,,3.3683297780365384
2.03,2016-02-09,0.7080357930536959,25.52,39.72,,,3.239462458476589
1.98,2016-02-10,0.6830968447064438,27.19,70.24,,,3.3028492586443794
1.95,2016-02-11,0.6678293725756554,30.23,47.6,,,3.408834808791367
1.81,2016-02-12,0.5933268452777344,21.2,40.14,,,3.054001181677967
1.66,2016-02-16,0.5068176023684519,31.77,53.5,rain,,3.4585224482814247
1.65,2016-02-17,0.5007752879124892,49.84,67.36,,,3.908817874479198
1.62,2016-02-18,0.4824261492442928,55.31,75.8,,,4.012953724006587
1.59,2016-02-19,0.4637340162321402,42.39,70.29,,,3.746912485364546
1.64,2016-02-22,0.49469624183610705,36.13,55.59,,,3.587123545159549
1.63,2016-02-23,0.4885800148186709,26.59,51.18,,,3.2805352052549286
1.61,2016-02-24,0.4762341789963717,29.04,55.61,,,3.3686741899565953
1.56,2016-02-25,0.44468582126144574,23.32,43.72,,,3.1493113614822916
1.44,2016-02-26,0.3646431135879093,29.35,63.28,,,3.3792925462741055
1.44,2016-02-29,0.3646431135879093,31.45,70.56,,,3.4483989831464497
1.43,2016-03-01,0.3576744442718159,32.8,52.68,,,3.490428515390098
1.44,2016-03-02,0.3646431135879093,41.37,66.9,,,3.72255598047332
1.32,2016-03-04,0.27763173659827955,32.3,71.54,,,3.475067230228611
1.38,2016-03-07,0.3220834991691132,57.81,70.91,,,4.057161771094385
1.39,2016-03-08,0.3293037471426003,41.05,57.9,rain,,3.714790835898437
1.42,2016-03-09,0.3506568716131693,37.5,64.97,,,3.624340932976365
1.5,2016-03-10,0.4054651081081644,38.22,69.97,,,3.643358938812127
1.51,2016-03-11,0.41210965082683293,50.41,70.36,,,3.9201895680945396
1.45,2016-03-14,0.37156355643248296,49.82,77.24,rain,,3.9084165098340344
1.54,2016-03-15,0.4317824164255378,36.25,64.53,,,3.590439381300684
1.55,2016-03-16,0.4382549309311553,36.04,61.17,,,3.584629432740137
1.64,2016-03-17,0.49469624183610705,41.1,64.88,,,3.716008121502189
1.64,2016-03-18,0.49469624183610705,25.0,43.37,rain,,3.2188758248682006
1.61,2016-03-21,0.4762341789963717,48.97,68.79,,,3.891207865714226
1.59,2016-03-22,0.4637340162321402,58.22,75.8,,,4.064228938317477
1.61,2016-03-23,0.4762341789963717,33.91,74.79,,,3.523709956137547
1.54,2016-03-24,0.4317824164255378,28.56,54.25,,,3.3520071374713836
1.57,2016-03-28,0.4510756193602167,47.39,66.04,,,3.858411235979497
1.55,2016-03-29,0.4382549309311553,61.48,66.45,,,4.118711918670395
1.66,2016-03-30,0.5068176023684519,45.87,78.56,,,3.8258113086090804
1.72,2016-03-31,0.5423242908253617,32.45,61.23,,,3.479700443150099
2.19,2016-11-01,0.7839015438284094,63.83,80.33,,,4.156223299267966
1.92,2016-11-02,0.6523251860396901,52.03,75.52,,,3.9518204753022124
2.08,2016-11-03,0.7323678937132266,44.17,73.22,,,3.7880458256084353
1.94,2016-11-04,0.6626879730752367,49.44,72.45,,,3.900759813149435
2.13,2016-11-07,0.7561219797213337,53.51,60.03,rain,,3.979868552323213
2.11,2016-11-08,0.7466879474879751,36.66,60.89,rain,,3.6016862424115588
2.06,2016-11-09,0.7227059828014898,36.81,61.84,,,3.60576954739093
1.9,2016-11-10,0.6418538861723947,46.08,70.43,,,3.830379016387636
1.79,2016-11-11,0.5822156198526637,32.0,60.48,,,3.4657359027997265
2.09,2016-11-14,0.7371640659767196,41.26,69.22,,,3.7198935076431057
2.23,2016-11-15,0.8020015854720274,40.37,76.89,,,3.6980869348648495
2.31,2016-11-16,0.8372475245337022,59.88,81.72,,,4.092342559551428
2.12,2016-11-17,0.7514160886839212,38.94,72.16,,,3.6620219999440535
2.32,2016-11-18,0.8415671856782185,23.47,45.65,,,3.1557230098629323
2.61,2016-11-21,0.9593502213346021,53.07,60.25,,,3.9716117968398037
2.6,2016-11-22,0.9555114450274363,43.79,69.39,rain,,3.779405480813307
2.57,2016-11-23,0.9439058989071284,32.74,51.96,,,3.488597571942989
2.79,2016-11-28,1.0260415958332745,37.47,60.26,,,3.623540612805596
2.96,2016-11-29,1.0851892683359692,29.16,51.88,,,3.3727979071404572
3.12,2016-11-30,1.1378330018213911,20.9,49.76,,,3.039749158970765
3.22,2016-12-01,1.1693813595563172,24.97,51.57,,,3.217675104291682
3.2,2016-12-02,1.1631508098056809,38.75,52.29,,,3.657130755799356
3.47,2016-12-05,1.2441545939587682,27.54,53.19,,,3.315639493300509
3.61,2016-12-06,1.2837077723447896,30.01,38.85,,,3.4015306594522756
3.61,2016-12-07,1.2837077723447896,13.92,32.14,,,2.6333266549062735
3.47,2016-12-08,1.2441545939587682,11.31,28.1,,,2.425687290128029
3.61,2016-12-09,1.2837077723447896,20.51,27.64,,,3.0209125720842893
3.46,2016-12-12,1.2412685890696329,15.69,35.19,,,2.753023566744941
3.49,2016-12-13,1.249901736214336,15.49,28.29,,,2.740194654428777
3.44,2016-12-14,1.2354714713853072,14.98,32.53,,,2.7067159780890733
3.45,2016-12-15,1.2383742310432684,27.24,30.7,,,3.3046864812813115
3.67,2016-12-16,1.3001916620664788,18.36,41.71,rain,,2.9101743851923443
3.51,2016-12-19,1.2556160374777745,15.5,29.44,,,2.740840023925201
3.2,2016-12-20,1.1631508098056809,24.15,41.23,snow,0.0,3.184284380098582
3.31,2016-12-21,1.1969481893889715,25.44,48.83,,,3.2363227384719213
3.31,2016-12-22,1.1969481893889715,32.97,41.01,,,3.49559805708364
3.31,2016-12-23,1.1969481893889715,23.25,55.92,rain,,3.1463051320333655
3.4,2016-12-27,1.2237754316221157,28.46,48.24,,,3.3484995926617063
3.38,2016-12-28,1.2178757094949273,29.07,57.96,,,3.3697067145707846
3.52,2016-12-29,1.2584609896100056,24.4,49.47,,,3.1945831322991562
3.46,2016-12-30,1.2412685890696329,30.48,57.52,,,3.4170707308184456
3.36,2017-01-03,1.2119409739751128,11.38,28.6,,,2.431857428698185
3.36,2017-01-04,1.2119409739751128,12.1,28.22,,,2.4932054526026954
3.25,2017-01-05,1.1786549963416462,8.81,16.86,,,2.175887439948088
3.18,2017-01-06,1.1568811967920856,6.17,21.83,,,1.8196988379172965
2.92,2017-01-09,1.0715836162801904,45.76,46.54,,,3.8234103470715426
3.04,2017-01-10,1.1118575154181305,40.03,57.32,,,3.6896291730044823
3.16,2017-01-11,1.1505720275988207,15.05,60.03,,,2.711377991194885
3.27,2017-01-12,1.184789984909162,19.23,28.22,,,2.9564715596006885
3.22,2017-01-13,1.1693813595563172,27.09,27.78,,,3.2991646560970036
3.14,2017-01-17,1.1442227999201622,31.45,49.64,,,3.4483989831464497
3.08,2017-01-18,1.1249295969854831,41.76,54.68,,,3.731938943574383
3.01,2017-01-19,1.1019400787607845,42.93,49.22,,,3.7595708822364693
2.98,2017-01-20,1.091923300517313,32.0,49.57,,,3.4657359027997265
2.95,2017-01-23,1.0818051703517284,37.28,53.65,,,3.6184569898173904
3.04,2017-01-24,1.1118575154181305,27.43,63.34,,,3.311637304949512
3.07,2017-01-25,1.1216775615991057,23.28,39.39,,,3.147594622863237
3.23,2017-01-26,1.1724821372345648,24.4,41.36,,,3.1945831322991562
3.06,2017-01-27,1.118414915964289,29.32,46.77,,,3.3782698770184507
2.94,2017-01-30,1.0784095813505905,32.83,70.37,,,3.4913427315135013
2.84,2017-01-31,1.043804052173115,33.17,59.09,,,3.501645852958961
2.93,2017-02-01,1.075002423028976,19.46,44.12,,,2.968361076757859
2.85,2017-02-02,1.0473189942805592,24.57,31.97,,,3.201526186533088
2.74,2017-02-03,1.0079579203999791,25.07,36.05,,,3.221671912170202
2.65,2017-02-06,0.9745596399981308,35.54,63.28,,,3.570658822726505
2.83,2017-02-07,1.0402767116551463,23.59,61.98,,,3.1608228934195837
2.78,2017-02-08,1.0224509277025455,18.11,33.94,,,2.896464271895322
2.83,2017-02-09,1.0402767116551463,37.84,44.03,,,3.6333667441836774
2.66,2017-02-10,0.9783261227936078,46.27,72.85,,,3.8344938029189084
2.67,2017-02-13,0.9820784724121582,37.3,50.67,,,3.6189933266497696
2.65,2017-02-14,0.9745596399981308,27.61,51.27,rain,,3.3181780259420632
2.66,2017-02-15,0.9783261227936078,33.4,58.3,,,3.5085558999826545
2.57,2017-02-16,0.9439058989071284,38.33,71.73,,,3.6462328793924637
2.47,2017-02-17,0.904218150639886,37.98,70.64,,,3.63705970538414
2.29,2017-02-21,0.8285518175661483,44.41,71.67,,,3.7934646693040106
2.27,2017-02-22,0.8197798314933114,48.93,78.22,,,3.8903907053010323
2.34,2017-02-23,0.8501509293696099,33.19,72.32,,,3.502248625731883
2.27,2017-02-24,0.8197798314933114,17.7,35.18,,,2.8735646395797834
2.31,2017-02-27,0.8372475245337022,50.59,60.76,,,3.923753928303845
2.35,2017-02-28,0.8544153281560676,33.27,66.15,,,3.5046560900303856
2.42,2017-03-01,0.883767540168595,26.65,54.65,,,3.2827891506118534
2.39,2017-03-02,0.8712933659434193,30.76,59.12,,,3.4262151446374434
2.36,2017-03-03,0.8586616190375187,41.98,69.05,,,3.7371933143924867
2.48,2017-03-06,0.9082585601768908,32.07,77.95,rain,,3.4679210137050633
2.42,2017-03-07,0.883767540168595,33.27,62.89,,,3.5046560900303856
2.54,2017-03-08,0.9321640810304452,40.23,71.51,,,3.694612985961697
2.6,2017-03-09,0.9555114450274363,28.21,73.78,,,3.339676525013905
2.74,2017-03-10,1.0079579203999791,35.44,45.13,,,3.56784112573688
2.79,2017-03-13,1.0260415958332745,25.66,39.8,snow,0.0,3.2449333591874905
2.73,2017-03-14,1.0043016091968684,27.77,41.23,,,3.323956301318708
2.64,2017-03-15,0.9707789171582248,38.47,50.27,,,3.6498787167642037
2.48,2017-03-16,0.9082585601768908,50.58,76.37,,,3.923556241241819
2.46,2017-03-17,0.9001613499442714,42.8,74.26,,,3.756538102587751
2.57,2017-03-20,0.9439058989071284,52.26,83.18,,,3.9562312600924665
2.71,2017-03-21,0.9969486348916096,44.8,63.03,,,3.8022081394209395
2.63,2017-03-22,0.9669838461896731,51.04,55.81,,,3.9326096390365346
2.57,2017-03-23,0.9439058989071284,63.53,79.7,,,4.1515122352784415
2.56,2017-03-24,0.9400072584914712,41.96,74.43,rain,,3.7367167835280966
2.61,2017-03-27,0.9593502213346021,48.89,53.91,rain,,3.889572876590554
2.61,2017-03-28,0.9593502213346021,49.25,53.34,rain,,3.8969093676180977
2.66,2017-03-29,0.9783261227936078,40.43,53.46,rain,,3.6995720836526793
2.64,2017-03-30,0.9707789171582248,43.16,47.66,rain,,3.764914140389934
2.7,2017-03-31,0.9932517730102834,44.89,53.63,,,3.804215052793841
2.48,2017-11-02,0.9082585601768908,38.57,52.92,,,3.6524747722201365
2.49,2017-11-03,0.9122827104766164,41.37,43.71,,,3.72255598047332
2.7,2017-11-06,0.9932517730102834,31.98,47.91,,,3.4651107074058083
2.73,2017-11-07,1.0043016091968684,25.15,42.0,,,3.224857896545748
2.84,2017-11-08,1.043804052173115,26.4,52.16,,,3.2733640101522705
2.92,2017-11-09,1.0715836162801904,30.8,52.47,,,3.427514689979529
2.79,2017-11-10,1.0260415958332745,39.67,55.78,,,3.6805952345262387
2.76,2017-11-13,1.0152306797290584,49.96,51.98,rain,,3.911222685257377
2.68,2017-11-14,0.9858167945227654,44.87,60.14,rain,,3.803769419987892
2.7,2017-11-15,0.9932517730102834,31.54,58.4,,,3.451256581534892
2.64,2017-11-16,0.9707789171582248,57.04,61.27,,,4.04375277610604
2.57,2017-11-17,0.9439058989071284,42.85,74.22,,,3.7577056450437887
2.58,2017-11-20,0.947789398933526,40.01,62.77,,,3.6891294228691436
2.66,2017-11-21,0.9783261227936078,20.09,52.64,,,3.000222178826843
2.36,2017-11-22,0.8586616190375187,33.25,48.61,,,3.5040547671018634
2.3,2017-11-27,0.8329091229351039,53.83,73.03,,,3.985830932572866
2.41,2017-11-28,0.8796267475025636,43.31,56.87,,,3.7683835552265355
2.46,2017-11-29,0.9001613499442714,35.95,53.89,rain,,3.5821290841670557
2.36,2017-11-30,0.8586616190375187,33.53,55.48,,,3.512440560478137
2.35,2017-12-01,0.8544153281560676,32.58,60.38,,,3.4836986031738992
2.56,2017-12-04,0.9400072584914712,26.94,62.51,,,3.293612170982218
2.5,2017-12-05,0.9162907318741552,27.21,49.09,,,3.303584552795155
2.67,2017-12-06,0.9820784724121582,15.0,48.55,,,2.70805020110221
2.42,2017-12-07,0.883767540168595,14.63,31.2,,,2.683074215032033
2.34,2017-12-08,0.8501509293696099,27.58,46.7,,,3.3170908723651555
2.41,2017-12-11,0.8796267475025636,25.28,63.03,,,3.2300135692786567
2.4,2017-12-12,0.8754687373538999,32.07,52.9,,,3.4679210137050633
2.29,2017-12-13,0.8285518175661483,31.18,62.36,,,3.4397768636296306
2.28,2017-12-14,0.8241754429663494,23.85,48.05,,,3.1717842173343502
2.24,2017-12-15,0.8064758658669485,31.11,50.98,,,3.4375293109095457
2.32,2017-12-18,0.8415671856782185,40.15,57.6,,,3.6926224403927708
2.37,2017-12-19,0.8628899551470398,42.67,52.42,,,3.7534960971999087
2.31,2017-12-20,0.8372475245337022,43.93,50.16,,,3.782597457987688
2.32,2017-12-21,0.8415671856782185,23.42,53.86,,,3.1535903581695712
2.35,2017-12-22,0.8544153281560676,16.81,33.09,,,2.821973947420524
2.56,2017-12-26,0.9400072584914712,10.01,17.68,,,2.303584593327129
2.65,2017-12-27,0.9745596399981308,18.73,18.95,,,2.930126516455997
3.39,2017-12-28,1.2208299213923592,17.02,37.82,,,2.834389123145228
4.27,2017-12-29,1.4516138272405332,7.7,38.08,,,2.0412203288596382
7.22,2018-01-02,1.9768549529047348,13.92,25.24,,,2.6333266549062735
5.88,2018-01-03,1.7715567619105357,13.12,33.71,,,2.574137783515943
3.39,2018-01-04,1.2208299213923592,18.24,38.91,,,2.9036169846461855
2.48,2018-01-05,0.9082585601768908,13.45,38.03,,,2.598979106047848
2.35,2018-01-08,0.8544153281560676,35.69,54.71,,,3.574870537502069
2.35,2018-01-09,0.8544153281560676,38.74,57.61,,,3.65687265797885
2.55,2018-01-10,0.9360933591703348,18.14,58.48,,,2.8981194446869907
2.84,2018-01-11,1.043804052173115,5.9,19.96,snow,0.358,1.7749523509116738
3.22,2018-01-12,1.1693813595563172,13.48,17.07,,,2.601207105484161
3.94,2018-01-16,1.3711807233098423,2.12,14.59,,,0.7514160886839212
2.85,2018-01-17,1.0473189942805592,17.69,32.91,,,2.872999508171694
2.47,2018-01-18,0.904218150639886,27.55,50.66,,,3.3160025355989236
2.53,2018-01-19,0.9282193027394288,40.55,55.95,,,3.702535780561422
2.56,2018-01-22,0.9400072584914712,21.71,40.24,snow,0.09699999999999999,3.0777729838902004
2.76,2018-01-23,1.0152306797290584,21.36,47.74,,,3.061520014091994
2.86,2018-01-24,1.0508216248317612,32.6,55.39,,,3.484312288372662
2.76,2018-01-25,1.0152306797290584,44.56,66.55,,,3.7968365956190286
2.8,2018-01-26,1.029619417181158,26.24,62.55,,,3.267284964075888
2.71,2018-01-29,0.9969486348916096,25.76,37.62,,,3.248822901236153
2.59,2018-01-30,0.9516578757114464,35.84,56.34,,,3.57906458810673
2.5,2018-01-31,0.9162907318741552,32.18,53.91,,,3.471345141564237
2.41,2018-02-01,0.8796267475025636,13.97,33.42,,,2.6369121732688705
2.1,2018-02-02,0.7419373447293773,32.17,40.86,,,3.471034341250935
2.19,2018-02-05,0.7839015438284094,14.11,39.13,,,2.6468837658647226
2.19,2018-02-06,0.7839015438284094,9.69,27.47,,,2.2710944259026746
2.12,2018-02-07,0.7514160886839212,23.3,37.2,,,3.1484533605716547
2.2,2018-02-08,0.7884573603642703,27.43,58.73,,,3.311637304949512
2.36,2018-02-09,0.8586616190375187,12.73,31.06,,,2.543961412569315
2.28,2018-02-12,0.8241754429663494,23.46,41.11,,,3.1552968432253294
2.16,2018-02-13,0.7701082216960737,39.24,55.68,,,3.6696966346971625
2.06,2018-02-14,0.7227059828014898,58.38,69.37,,,4.0669733654259685
2.14,2018-02-15,0.7608058290337602,22.62,68.24,,,3.1188344706879745
2.02,2018-02-16,0.7030975114131134,31.3,38.81,,,3.4436180975461075
2.46,2018-02-20,0.9001613499442714,12.47,24.69,snow,0.028999999999999998,2.523325759691945
2.36,2018-02-21,0.8586616190375187,23.7,25.97,,,3.1654750481410856
2.31,2018-02-22,0.8372475245337022,30.66,30.69,snow,0.1,3.422958873443668
2.18,2018-02-23,0.7793248768009977,30.84,32.58,snow,0.25,3.4288125486951286
2.08,2018-02-26,0.7323678937132266,41.11,62.71,,,3.716251400909787
2.04,2018-02-27,0.7129498078561249,52.96,65.05,,,3.9695369116287527
2.09,2018-02-28,0.7371640659767196,28.54,65.35,,,3.3513066120486905
2.13,2018-03-01,0.7561219797213337,32.7,55.06,,,3.487375077903208
2.0,2018-03-02,0.6931471805599453,45.38,65.14,,,3.8150714793516958
2.13,2018-03-05,0.7561219797213337,36.58,54.8,,,3.5995016429627196
2.21,2018-03-06,0.7929925155296614,21.37,48.32,,,3.0619880693310564
2.33,2018-03-07,0.8458682675776092,20.38,51.88,,,3.0145540277945786
2.23,2018-03-08,0.8020015854720274,30.27,57.89,,,3.410157123033627
2.09,2018-03-09,0.7371640659767196,36.55,71.7,,,3.5986811861957873
2.26,2018-03-12,0.8153648132841944,26.81,52.02,,,3.2887749522478678
2.21,2018-03-13,0.7929925155296614,23.32,54.83,,,3.1493113614822916
2.13,2018-03-14,0.7561219797213337,44.63,67.4,,,3.7984062786411785
2.13,2018-03-15,0.7561219797213337,55.3,76.68,,,4.012772908528289
2.06,2018-03-16,0.7227059828014898,31.49,66.01,,,3.4496700351129332
2.1,2018-03-19,0.7419373447293773,36.68,41.9,rain,,3.602231647388264
2.18,2018-03-20,0.7793248768009977,28.14,51.99,rain,,3.337192051686243
2.13,2018-03-21,0.7561219797213337,43.55,58.32,,,3.7739097032985116
2.06,2018-03-22,0.7227059828014898,53.8,72.45,,,3.9852734671677386
2.01,2018-03-23,0.6981347220709843,47.17,72.43,,,3.8537580972961702
1.92,2018-03-26,0.6523251860396901,41.18,60.35,rain,,3.717952701599643
1.97,2018-03-27,0.6780335427498971,35.4,47.11,rain,,3.5667118201397288
2.0,2018-03-28,0.6931471805599453,41.75,59.51,,,3.7316994512968646
2.12,2018-03-29,0.7514160886839212,28.87,48.89,,,3.3628029936748436
